97494113,"[513.6666666666666, 6]"
79089948,"[780.1666666666666, 6]"
83487685,"[404.75, 4]"
91703580,"[483.5, 2]"
138527694,"[611.6666666666666, 6]"
92001890,"[546.0, 2]"
362793631,"[643.1666666666666, 6]"
81971204,"[771.25, 4]"
127264062,"[690.0, 6]"
89699373,"[706.0, 6]"
167390514,"[616.0, 2]"
171096094,"[654.3333333333334, 6]"
126604881,"[693.5, 4]"
111747192,"[530.8333333333334, 6]"
149155170,"[678.5, 6]"
185710583,"[493.0, 4]"
198514853,"[697.5, 2]"
102946451,"[449.5, 2]"
16710765,"[691.25, 4]"
66532818,"[642.0, 2]"
