325074420,"[461.5, 10]"
491161311,"[484.3, 10]"
102946451,"[431.6666666666667, 3]"
210590885,"[441.0, 6]"
119224130,"[529.1, 10]"
70487965,"[471.0, 6]"
260316741,"[584.625, 8]"
152187834,"[490.6, 10]"
157808123,"[591.5, 10]"
84060273,"[411.8, 10]"
58201677,"[418.0, 2]"
102264839,"[547.5, 10]"
121388910,"[534.5714285714286, 7]"
170288961,"[497.8, 10]"
991320425,"[476.6, 10]"
86152976,"[436.125, 8]"
91703580,"[534.0, 2]"
119941833,"[363, 1]"
167390514,"[534.1428571428571, 7]"
85872822,"[424.0, 3]"
95813278,"[389.0, 2]"
69243302,"[480.0, 6]"
92001890,"[556, 1]"
16710765,"[486, 1]"
240889153,"[698, 1]"
100579655,"[611.0, 2]"
127252365,"[401.0, 2]"
99260250,"[603.0, 2]"
