219743381,"[344.0, 2]"
332242377,"[359, 1]"
66532818,"[436, 1]"
120052382,"[352.0, 2]"
519770,"[320.0, 2]"
80718533,"[344.0, 2]"
65495278,"[243.5, 2]"
123736773,"[365.5, 2]"
89772237,"[325.0, 2]"
