97494113,"[288.3, 10]"
79089948,"[918.0, 10]"
83487685,"[289.625, 8]"
91703580,"[602.0, 4]"
138527694,"[428.75, 8]"
92001890,"[201.33333333333334, 6]"
362793631,"[687.0, 10]"
81971204,"[555.3333333333334, 9]"
127264062,"[637.75, 8]"
89699373,"[409.2, 10]"
167390514,"[473.6666666666667, 3]"
171096094,"[667.3, 10]"
126604881,"[679.625, 8]"
111747192,"[387.25, 8]"
149155170,"[644.8, 10]"
185710583,"[241.5, 4]"
198514853,"[896.0, 2]"
210590885,"[295.0, 2]"
109428465,"[73.0, 1]"
102946451,"[102.0, 1]"
16710765,"[560.8571428571429, 7]"
108843799,"[380.0, 1]"
70487965,"[438.0, 4]"
66532818,"[297.75, 4]"
47669091,"[484.99999999999994, 2]"
118947899,"[581.0, 2]"
456063778,"[838.0000000000001, 1]"
83514255,"[384.0, 1]"
75632156,"[698.0, 2]"
298148498,"[508.0, 2]"
188649776,"[589.5, 2]"
