66532818,"[316.6666666666667, 3]"
177129466,"[380.0, 2]"
131466252,"[331.5, 4]"
110119494,"[320.6666666666667, 3]"
123919855,"[241, 1]"
152985237,"[242.75, 4]"
87336063,"[444.75, 4]"
58762087,"[281.75, 4]"
64041417,"[348.5, 4]"
332242377,"[305, 1]"
345237110,"[215.5, 2]"
