41807270,"[385.9, 10]"
171871486,"[407.7, 10]"
109428465,"[510.55555555555554, 9]"
100579655,"[238.5, 8]"
904350779,"[572.2, 10]"
85872822,"[569.1428571428571, 7]"
96895570,"[287.3, 10]"
108843799,"[442.6666666666667, 9]"
155595655,"[351.6, 10]"
115917506,"[458.3, 10]"
172199571,"[391.3, 10]"
74883563,"[502.875, 8]"
110994660,"[323.375, 8]"
298148498,"[450.5, 8]"
185316487,"[386.0, 10]"
188649776,"[355.25, 8]"
116198402,"[660.0, 2]"
83487685,"[118.0, 1]"
81971204,"[447.0, 1]"
92001890,"[558.0, 3]"
91703580,"[550.0, 2]"
121388910,"[-82.0, 2]"
111747192,"[385.5, 2]"
66532818,"[631.5, 2]"
